class_,cell_id,condition,sub_type,nCounts,mito_pct,umap1,umap2
T cells,p4t3:bcEDJQ,tumor,tT2,2329,8.32975525976814,9.77957007485628,1.12414433915196
T cells,p1b1:bcGELM,healthy,bCD4T2,1902,5.78338590956887,11.2764200885892,1.60355470437584
T cells,p3t1:bcDTTT,tumor,tT2,1279,7.3494917904613,9.5423712452054,2.39542097706376
T cells,p1b2:bcGAPO,healthy,bCD4T2,2458,7.07892595606184,11.0972790439725,1.16601331640063
T cells,p4t1:bcHUCV,tumor,tT3,1009,5.25272547076313,9.33181902962923,1.18261309821187
T cells,p7t2:bcFIRF,tumor,tT2,1399,7.29092208720515,9.88933226662874,1.62267042059479
T cells,p4t1:bcHTLO,tumor,tT2,1378,6.24092888243832,10.9291786869168,1.48125708956299
T cells,p2b1:bcFMWX,healthy,bCD4T1,2437,9.02749281903981,11.0386252124906,1.386364870854
T cells,p4t2:bcGNZP,tumor,tT1,1241,8.54149879129734,10.4247660358548,1.40485449988423
T cells,p1t1:bcFIMH,tumor,tT1,1482,9.98650472334683,9.31401965218782,1.31956204880057
T cells,p6t2:bcDVGR,tumor,tT2,1262,9.50871632329635,10.0524086673856,2.33500809330521
T cells,p7t1:bcCJET,tumor,tT2,1704,7.33568075117371,9.77066180306673,2.47414571899949
T cells,p1t4:bcCPXH,tumor,tT1,1133,4.76610767872904,9.24899241524935,1.31536186594544
T cells,p1t3:bcEXEL,tumor,tT3,2225,4.80898876404494,9.98194739419222,0.996645414419752
T cells,p5t2:bcAAHH,tumor,tT2,1540,9.02597402597403,9.80593058663607,2.4126551832634
T cells,p1b3:bcECXD,healthy,bCD8T1,2301,7.99652325076054,6.49095866280794,-1.39858107905807
T cells,p3t1:bcCLVP,tumor,tT2,1049,9.24690181124881,9.35932585793734,2.08709401745377
T cells,p3t2:bcFOWB,tumor,tT2,1473,4.61642905634759,9.85784670907259,2.48428256172715
T cells,p4t2:bcCFHR,tumor,tT2,1268,4.41640378548896,9.66193244057894,1.45606237012921
T cells,p3t2:bcCJFQ,tumor,tT2,1981,9.99495204442201,9.85733744698763,2.03331250805436
T cells,p6t1:bcHKMC,tumor,tT2,1152,6.85763888888889,9.76827189522982,2.45705289501725
T cells,p1b2:bcBYKN,healthy,bCD4T1,1613,9.60942343459392,10.9388718326688,1.38828528780518
T cells,p4t1:bcHGCI,tumor,tT1,1300,6.92307692307692,9.60834929543734,1.52894938845215
T cells,p6t1:bcFRMG,tumor,tT2,1163,6.0189165950129,9.47443434792757,1.94061315912781
T cells,p2b1:bcAHMM,healthy,bCD4T1,2461,7.76107273466071,11.229915114224,1.48391763228951
T cells,p3t3:bcGTLE,tumor,tT2,1936,4.49380165289256,9.58940932351351,1.76631868738709
T cells,p4t2:bcACEO,tumor,tT3,1073,5.49860205032619,10.0713333805203,1.14259605217753
T cells,p6t1:bcHYDV,tumor,tT2,1537,6.89655172413793,10.0817904193997,2.22924537319718
T cells,p5t2:bcGVTQ,tumor,tT3,2147,7.82487191429902,10.0035605152249,1.06641806025086
T cells,p1t2:bcDIMK,tumor,tT2,1878,4.84558040468584,10.0669169147611,2.08842266459046
T cells,p1b1:bcFSCU,healthy,bCD4T1,1222,4.50081833060557,11.0488505085111,1.2382032490897
T cells,p1b1:bcCHEO,healthy,bCD4T2,3473,5.96026490066225,11.1559796054959,1.36671591658173
T cells,p1t1:bcCPAF,tumor,tT1,1044,4.88505747126437,9.34847876626253,1.11637222874938
T cells,p3t1:bcHXAB,tumor,tT2,2450,7.18367346938776,9.90040156441927,2.60427100319443
T cells,p4t3:bcGQUZ,tumor,tT2,1015,9.75369458128079,9.54502627450228,2.23236841816483
T cells,p1b2:bcATUV,healthy,bCD4T2,3971,4.60841097960212,11.0969528873563,1.38200598318158
T cells,p1b3:bcFQEZ,healthy,bCD8T1,3430,5.01457725947522,6.22908017235994,-1.45539765696945
T cells,p4t1:bcICPL,tumor,tT1,1494,9.17001338688086,9.0247235019803,0.96035144586144
T cells,p6t1:bcCIPU,tumor,tT2,1537,8.91346779440469,9.99950739938021,2.16425342220841
T cells,p6t1:bcCWHM,tumor,tT5,1025,9.5609756097561,9.07932993966341,0.909047790952306
T cells,p4t1:bcFTUM,tumor,tT2,1634,8.0171358629131,9.70360705453157,2.50678236145554
T cells,p4t1:bcDDOE,tumor,tT2,1714,7.3512252042007,9.89660117226839,2.02200204987107
T cells,p7t2:bcHEVT,tumor,tT1,1064,8.08270676691729,9.40303370553255,1.75698072571335
T cells,p3t1:bcAGPT,tumor,tT2,1030,7.47572815533981,9.91493651467562,1.71101597804604
T cells,p4t2:bcEXFI,tumor,tT6,1542,6.42023346303502,9.32391306954622,0.997654416747671
T cells,p3t1:bcEUQQ,tumor,tT3,1116,8.51254480286738,9.7639345844388,1.3313318576294
T cells,p4t3:bcDYLJ,tumor,tT2,1265,7.82608695652174,9.82112357217073,2.5287121023613
T cells,p3t1:bcHDWI,tumor,tT2,1072,7.46268656716418,9.97686907845736,1.72314650673447
T cells,p3t1:bcCHCM,tumor,tT2,1425,8.21052631578947,9.61591765481234,1.32300113994656
T cells,p4t2:bcIAYQ,tumor,tT6,1302,7.06605222734255,9.00456473428011,1.15678729224978
T cells,p3t2:bcCVVR,tumor,tT7,3968,6.04838709677419,9.25272414284944,0.856866994090658
T cells,p1t2:bcAWJS,tumor,tT3,2882,2.11658570437196,9.90995928841829,1.11510888595162
T cells,p1t3:bcFOVJ,tumor,tT2,2284,5.77933450087566,9.65462538796663,1.99176962036667
T cells,p1t2:bcFPWA,tumor,tT2,1151,5.73414422241529,9.93092009621859,2.39522261280594
T cells,p1b3:bcGIMP,healthy,bCD4T1,2226,4.04312668463612,10.7887491901517,1.39956867057858
T cells,p3t3:bcCCXI,tumor,tT2,1106,9.22242314647378,10.8088793476224,1.57322294373093
T cells,p1t1:bcGBWH,tumor,tT1,1099,6.18744313011829,9.67141768532991,0.911689140983205
T cells,p1b2:bcFPTR,healthy,bCD4T1,2617,7.90982040504394,11.1592220981717,1.48225797075806
T cells,p6b1:bcEWEQ,healthy,bCD4T2,3439,8.86885722593777,11.1027636249661,1.33390865583001
T cells,p4t1:bcDBDB,tumor,tT1,1233,8.67802108678021,9.79394576150179,1.15162819732009
T cells,p1b2:bcGJUF,healthy,bCD8T2,3186,8.78844946641557,6.09475562173128,-1.28044371943893
T cells,p1b2:bcBXTG,healthy,bCD4T2,2956,6.15696887686062,11.0906824787259,1.24796705987332
T cells,p4t3:bcHICO,tumor,tT2,1057,6.14947965941343,10.067049475491,1.55358827967225
T cells,p4t2:bcCHZC,tumor,tT2,1200,5.91666666666667,9.95835921365023,1.89793671030579
T cells,p4t2:bcCJGJ,tumor,tT7,7489,7.82480972092402,9.39136645394564,0.912529864497762
T cells,p7t1:bcEAPT,tumor,tT2,2317,6.21493310315063,10.2555460651517,2.01404423374711
T cells,p1b3:bcHAKR,healthy,bCD4T1,4378,5.36774783005939,10.7844557483792,1.68096522349892
T cells,p1t2:bcHEIF,tumor,tT3,3372,7.53262158956109,9.45299098092318,1.10585307437954
T cells,p1b3:bcARIW,healthy,bCD4T1,2696,7.04747774480712,11.0863861759305,1.46401114124833
T cells,p4t2:bcHJIQ,tumor,tT6,1644,7.72506082725061,8.90160891610384,1.12066266793786
T cells,p6t1:bcEYJT,tumor,tT5,1925,5.1948051948052,9.39537951546907,1.99504525322495
T cells,p4t1:bcHUYO,tumor,tT6,1166,1.02915951972556,9.3417048175931,1.31875767666874
T cells,p1t2:bcGHSV,tumor,tT1,1078,6.2152133580705,9.59244200783968,2.23892910141526
T cells,p4t1:bcHGNI,tumor,tT4,1420,5.14084507042254,10.0609783847928,0.99800651628552
T cells,p5t2:bcAZHO,tumor,tT4,1591,5.9710873664362,10.9477858265042,1.2854648317772
T cells,p1t2:bcGXMH,tumor,tT3,1269,6.30417651694247,9.76544806557894,1.02411104101716
T cells,p3t3:bcEVWV,tumor,tT2,1362,9.83847283406755,9.802253218472,2.11239303011475
T cells,p6t2:bcFYIB,tumor,tT5,1145,7.59825327510917,9.52232024270296,1.70933161038933
T cells,p4t2:bcAKQV,tumor,tT2,1042,7.77351247600768,10.1477436740994,1.17522199932514
T cells,p4t2:bcCXOV,tumor,tT6,2838,7.15292459478506,9.34658953744173,0.969381430335622
T cells,p1b2:bcGPOK,healthy,bCD4T1,3125,4.352,11.2527479847074,1.52110464233933
T cells,p1t1:bcHCDY,tumor,tT3,1106,3.61663652802893,9.86621520119905,1.23775517489789
T cells,p1b1:bcBLJY,healthy,bCD4T2,1716,7.22610722610723,10.8569292743802,1.23093759842245
T cells,p3t1:bcFEMK,tumor,tT2,1599,9.06816760475297,9.53402659493685,2.13707787651597
T cells,p1t4:bcHJCY,tumor,tT1,1488,5.71236559139785,9.26466795998812,1.92811931032715
T cells,p4t3:bcEZWN,tumor,tT6,1404,8.33333333333333,8.86980673867464,1.22346782838954
T cells,p4t2:bcHJZP,tumor,tT4,1473,7.73930753564155,9.82383963662386,1.64437253136216
T cells,p3t1:bcDPUL,tumor,tT2,1482,8.09716599190283,9.8465647419095,2.25445575375138
T cells,p1b3:bcICEE,healthy,bCD4T2,1688,4.02843601895735,11.0690865238309,1.2647919777411
T cells,p1t1:bcGNXM,tumor,tT3,1111,3.87038703870387,10.0005287845731,0.968069651313406
T cells,p3t2:bcHSWB,tumor,tT2,1240,5.96774193548387,9.99502703744173,2.0417406048256
T cells,p1b1:bcHBKR,healthy,bCD4T2,3182,7.79384035197989,11.1784701068997,1.50503230948029
T cells,p7t1:bcBIAP,tumor,tT1,2995,4.37395659432387,8.74759623605013,1.08945760984002
T cells,p1b3:bcEQDT,healthy,bCD8T2,1110,4.32432432432433,6.51932475167513,-1.42759852748336
T cells,p1t4:bcGABB,tumor,tT2,2317,5.04963314630988,9.62472483712435,1.94292707104264
T cells,p1b2:bcEFAB,healthy,bCD4T2,1460,4.72602739726027,11.1123833377957,1.26676623258768
T cells,p3t2:bcICPG,tumor,tT2,2103,7.65572990965288,9.96283099251986,2.50874263901291
T cells,p6t2:bcBTKW,tumor,tT2,1191,5.4575986565911,9.50567576485872,1.71537346500931
T cells,p1t2:bcHFYZ,tumor,tT1,1165,5.92274678111588,10.1495079715848,1.23386537019191
T cells,p2t1:bcCJMK,tumor,tT4,2330,6.30901287553648,9.81935164529085,1.35835600752411
T cells,p1b3:bcEDDU,healthy,bCD8T1,2021,4.10687778327561,6.4367861469388,-1.09907322268905
T cells,p1t2:bcFCJU,tumor,tT1,1381,2.82404055032585,9.26710745888948,1.33916568864165
T cells,p6t1:bcCUPH,tumor,tT2,1381,5.21361332367849,9.65221545296907,1.71568504828988
T cells,p1t2:bcDBBN,tumor,tT1,1064,5.35714285714286,9.34276530343294,1.32369399923859
T cells,p5t2:bcHTHF,tumor,tT3,1837,4.08274360370169,9.95018908578157,1.07128807265339
T cells,p7t1:bcFOCT,tumor,tT2,1499,4.40293529019346,9.96756121712923,1.74671299118577
T cells,p5t2:bcFERO,tumor,tT2,1485,3.5016835016835,9.70799300271273,2.44430918354569
T cells,p4t2:bcHMRV,tumor,tT4,1229,7.97396257119609,9.41371295052767,0.883265116401296
T cells,p4t1:bcIDBA,tumor,tT2,1309,7.86860198624905,9.76679370003939,2.35576767582474
T cells,p1t3:bcCWDC,tumor,tT2,3037,4.84030293052354,9.89222285348177,2.51941353935776
T cells,p1t4:bcDIPL,tumor,tT2,1203,3.74064837905237,9.21538493233919,1.28758369494258
T cells,p4t1:bcFMLX,tumor,tT1,1483,5.05731625084289,10.0180306156278,1.64163709539948
T cells,p1t1:bcCNLY,tumor,tT6,1931,5.90367685137235,9.06029650765657,0.901344248242956
T cells,p4t3:bcBKDQ,tumor,tT2,1158,1.98618307426598,9.66700217324495,1.96524567265091
T cells,p7t1:bcCBFZ,tumor,tT3,1571,6.42902609802673,10.1020378788114,0.986477070637327
T cells,p1b2:bcHFIB,healthy,bCD4T1,3295,5.31107738998483,11.1997275074124,1.53723294395981
T cells,p1t3:bcFXKP,tumor,tT2,2482,4.59307010475423,10.1436428745389,1.47870019931374
T cells,p6t2:bcCGLL,tumor,tT2,1033,8.71248789932236,9.56467387276888,1.89514763016282
T cells,p4t1:bcHXNE,tumor,tT2,1261,3.09278350515464,9.60004565316439,1.47616932649193
T cells,p1b2:bcDXJW,healthy,bCD4T2,3101,7.44920993227991,10.9445910175443,1.37916945774136
T cells,p1b1:bcGOJO,healthy,bCD4T1,1501,8.72751499000666,11.0173372943997,1.39351070780335
T cells,p1b3:bcIBNJ,healthy,bCD4T2,3214,7.18730553827007,11.0946774204373,1.20461892072139
T cells,p1t3:bcGWDC,tumor,tT1,1734,8.70818915801615,10.7875437458158,1.26122526560007
T cells,p2t2:bcFOZH,tumor,tT3,2047,5.81338544211041,9.27715537148714,1.3463105644661
T cells,p4t2:bcGOHK,tumor,tT2,1124,8.45195729537367,9.41205927926302,1.8312605108696
T cells,p3t2:bcAIIR,tumor,tT2,1018,6.18860510805501,9.89890811043978,2.34075481552659
T cells,p4t1:bcARYE,tumor,tT2,1443,9.28620928620929,9.62603232461214,1.75302232164918
T cells,p3t1:bcCMMH,tumor,tT2,1030,9.12621359223301,11.2469420154691,1.44134228784619
T cells,p3t1:bcFTUY,tumor,tT3,1029,5.34499514091351,10.054037543118,1.29614957530079
T cells,p1b3:bcDLPH,healthy,bCD4T2,1288,4.81366459627329,11.0082392414212,1.14810038466034
T cells,p1t1:bcHYTC,tumor,tT1,1337,6.05833956619297,8.41757866936922,1.32560551274596
T cells,p3t2:bcEVJC,tumor,tT2,2671,4.45526020217147,9.7650274952054,2.310840555616
T cells,p1b3:bcBYMG,healthy,bCD4T2,2251,3.46512661039538,11.2153162677884,1.48966000337182
T cells,p1t3:bcFCWD,tumor,tT2,1508,5.63660477453581,9.72736880379915,1.19119450185476
T cells,p5t2:bcACKJ,tumor,tT2,1264,5.3006329113924,9.96224734383821,2.40109331268845
T cells,p7t1:bcHVUT,tumor,tT3,1545,0.517799352750809,10.043108435452,1.15436137575684
T cells,p2t1:bcDZYK,tumor,tT1,1058,6.89981096408318,10.4279799183011,1.40567991990624
T cells,p1b2:bcCSWP,healthy,bCD4T1,1792,5.63616071428571,10.7543482502103,1.26497219610987
T cells,p1t3:bcFJCK,tumor,tT7,3769,6.34120456354471,8.43871495324373,1.36703472692547
T cells,p1t2:bcASAH,tumor,tT6,1280,5.703125,9.29301306802034,1.00088020522175
T cells,p1b2:bcHOPI,healthy,bCD4T1,2719,5.40639941154836,11.075332136929,1.56227714676438
T cells,p4t3:bcHNTI,tumor,tT1,1304,4.4478527607362,9.45009944039583,1.57368195910035
T cells,p3t3:bcFQBJ,tumor,tT3,1570,5.15923566878981,9.78998992043734,1.16370529416977
T cells,p6t1:bcGKZG,tumor,tT3,1229,7.48576078112287,10.0712980945706,1.17066398743568
T cells,p1t1:bcDUUL,tumor,tT1,1350,4.66666666666667,8.77291724282503,1.63233585018693
T cells,p1b2:bcABFQ,healthy,bCD4T1,2748,6.4410480349345,11.0109686573148,1.24795684326468
T cells,p4t1:bcHKZU,tumor,tT3,1023,6.74486803519062,10.0498919208646,1.00587035078583
T cells,p4t3:bcDLOM,tumor,tT2,1385,8.44765342960289,9.95835158425569,1.25838782001315
T cells,p1t3:bcBBES,tumor,tT2,1509,3.51225977468522,9.63541266518831,1.13466338176308
T cells,p3t2:bcGJVZ,tumor,tT2,1212,7.83828382838284,9.99804160195589,1.7353338684517
T cells,p7t2:bcDRTY,tumor,tT2,1138,4.56942003514939,10.0491871555448,1.81820935864029
T cells,p7t1:bcFXQY,tumor,tT2,1246,4.49438202247191,9.47167918282747,2.11146790642319
T cells,p4t3:bcGUJZ,tumor,tT1,1962,8.71559633027523,9.23656508523226,1.91511643786011
T cells,p7t1:bcDQLZ,tumor,tT3,2475,4.36363636363636,9.86396548348665,1.00360231954632
T cells,p3t2:bcEEAU,tumor,tT1,1463,5.60492139439508,9.17374941903353,0.870899596400838
T cells,p4t2:bcELZS,tumor,tT2,2447,8.21413976297507,9.57368418771028,1.76559008020936
T cells,p3t2:bcCMST,tumor,tT2,3295,7.43550834597876,9.77845713692903,2.41262967247544
T cells,p1t4:bcHHQG,tumor,tT2,1492,7.9088471849866,10.0244354923368,2.30135638374863
T cells,p1b1:bcHTLV,healthy,bCD4T2,3678,5.6552474170745,11.2163567264676,1.50924549359856
T cells,p1t4:bcHPUE,tumor,tT3,1153,4.33651344319167,11.0313296039701,1.16327900920091
T cells,p5t2:bcFFRQ,tumor,tT2,1049,9.34223069590086,9.62564131814241,2.2128996934372
T cells,p1t3:bcAPIB,tumor,tT3,2226,5.21114106019766,10.2222370823026,1.18595135692535
T cells,p1t3:bcCZLM,tumor,tT6,2130,7.981220657277,9.0422081668973,1.03587371964036
T cells,p3t1:bcHZGP,tumor,tT2,1465,6.68941979522184,9.74045226174593,2.31234557289658
T cells,p1t3:bcENUX,tumor,tT2,1985,9.26952141057935,9.80118605691194,1.56747702617226
T cells,p6t2:bcFVWL,tumor,tT1,1134,6.08465608465609,8.91628214913607,0.98816637057839
T cells,p3t1:bcFYZK,tumor,tT2,1338,8.66965620328849,9.79428717690706,2.48392970223008
T cells,p1b1:bcAIHB,healthy,bCD4T1,3293,5.13209839052536,11.1045088489652,1.13937334824381
T cells,p1b3:bcGVZT,healthy,bCD4T2,2907,4.50636394908841,11.1083168705106,1.54684517640648
T cells,p4t3:bcAXEO,tumor,tT1,1108,4.87364620938628,9.01968047219515,0.961080380864721
T cells,p1t1:bcICPX,tumor,tT2,1278,5.08607198748044,9.94648120003939,2.46804041523514
T cells,p3t3:bcDSJG,tumor,tT2,2680,7.91044776119403,10.0233797748685,1.21973043927951
T cells,p5t2:bcHFEL,tumor,tT2,1419,5.77871740662438,9.94568869668245,2.47834367413102
T cells,p1b3:bcHGOY,healthy,bCD4T1,3039,2.9285949325436,11.1026816089749,1.50458572167931
T cells,p4t2:bcGRZO,tumor,tT2,1651,8.41913991520291,9.41902873116732,1.95754296440659
T cells,p3t1:bcFJRX,tumor,tT2,1318,5.84218512898331,10.4731430729032,1.64121741909562
T cells,p3t3:bcIDDS,tumor,tT3,2072,5.74324324324324,9.9307408054471,1.15005393434344
T cells,p3t1:bcBRVA,tumor,tT1,1623,8.31792975970425,9.57010218697786,2.39616591591416
T cells,p2b1:bcHDUY,healthy,bCD4T1,3051,7.63684038020321,11.0218634327054,1.32757271189271
T cells,p4t3:bcCSAZ,tumor,tT3,1908,5.45073375262054,9.68283030587435,0.96141973990975
T cells,p1t2:bcEDLP,tumor,tT2,1446,5.87828492392808,9.77985140877962,2.37835259098588
T cells,p3t2:bcBHVU,tumor,tT3,1600,4.75,9.94998404580355,1.29253033656655
T cells,p1b3:bcGEEE,healthy,bCD4T2,3154,5.70703868103995,11.1021475513577,1.25157764289556
T cells,p4t3:bcIESQ,tumor,tT6,1620,5.4320987654321,9.57366988259554,1.15771630514441
T cells,p4t3:bcHWCC,tumor,tT2,1106,8.58951175406872,9.72422930794954,2.26444084305344
T cells,p1b2:bcFMSN,healthy,bCD4T1,1392,6.10632183908046,11.2380633075833,1.41547165174065
T cells,p4t1:bcBOFI,tumor,tT2,1441,6.93962526023595,9.51466986733675,2.25219816822587
T cells,p4t3:bcDMWI,tumor,tT3,1307,3.44299923488906,9.62764498788118,1.01351320106564
T cells,p6t2:bcIELO,tumor,tT2,1233,6.65044606650446,9.78304621773958,2.59922415871201
T cells,p1t4:bcGSTY,tumor,tT1,1121,6.51204281891168,9.85876605111361,2.13300109762726
T cells,p3t1:bcIAOB,tumor,tT2,1723,9.17005223447475,9.8083739002347,2.47125095982133
T cells,p3t1:bcIAXS,tumor,tT1,1508,7.09549071618037,9.31939360696077,2.02207029718934
T cells,p3t1:bcDSNF,tumor,tT2,1239,4.19693301049233,9.77959010201693,2.43281490463791
T cells,p1b2:bcGNWB,healthy,bCD4T2,2045,4.84107579462103,11.0023350437284,1.16441630307613
T cells,p4t3:bcIDKG,tumor,tT6,1007,9.63257199602781,9.82505557137728,0.958157696910482
T cells,p7t1:bcAMAM,tumor,tT2,1635,9.72477064220184,10.0921911914945,2.28387648720322
T cells,p6t1:bcBAPQ,tumor,tT4,2339,4.57460453185122,9.58643958169222,1.01248956579743
T cells,p1t3:bcCIJV,tumor,tT3,1524,3.54330708661417,9.68317935067415,1.9642556395012
T cells,p4t1:bcEJRN,tumor,tT7,5170,5.43520309477756,9.16850421029329,0.918686011024099
T cells,p1b2:bcGMOA,healthy,bCD4T2,3930,6.7175572519084,11.0399784763455,1.17251101244269
T cells,p1t3:bcETEZ,tumor,tT2,1625,4.18461538461539,10.0419134815335,2.0277315463501
T cells,p4t1:bcFUOU,tumor,tT3,1299,5.4657428791378,10.076121779263,1.02776316661416
T cells,p1t3:bcGVYL,tumor,tT1,1311,3.66132723112128,9.60815093117952,1.09328988302527
T cells,p1b1:bcEPFI,healthy,bCD8T1,2650,6.75471698113208,6.48797509270906,-1.54321937900009
T cells,p4t2:bcCVNZ,tumor,tT1,1062,3.29566854990584,9.38940379220247,1.97645086903153
T cells,p1t1:bcAMTD,tumor,tT4,2141,7.84680056048576,10.0195450504422,1.22392591429902
T cells,p4t2:bcIDOY,tumor,tT7,2292,6.02094240837696,9.46086070138216,0.867788800187688
T cells,p3t2:bcESAB,tumor,tT2,1593,6.71688637790333,9.86857554513216,2.42036897797165
T cells,p1t4:bcDLAO,tumor,tT1,1239,7.02179176755448,9.6007733066678,1.79708016771851
T cells,p4t1:bcENAM,tumor,tT3,1995,4.71177944862155,9.48025557595491,1.24412581991432
T cells,p3t1:bcGSEC,tumor,tT2,1163,6.36285468615649,9.69603392678499,2.47780353684006
T cells,p3t1:bcAVLN,tumor,tT2,1212,7.67326732673267,9.5213923175931,2.16474760431824
T cells,p7t1:bcFSBL,tumor,tT2,1427,7.9187105816398,10.0228476245999,1.96651310581742
T cells,p4t2:bcIFYV,tumor,tT2,1018,5.20628683693517,10.9767698963284,1.58005086440621
T cells,p1t4:bcAUYT,tumor,tT1,1312,3.125,9.45331618386507,1.85327500958024
T cells,p3t1:bcAOHX,tumor,tT2,1465,4.2320819112628,10.0442986209989,2.17377317804871
T cells,p1b3:bcERKS,healthy,bCD4T1,4686,7.40503627827571,11.2361635883451,1.53678707141457
T cells,p4b1:bcHHOE,healthy,bCD4T1,1530,8.23529411764706,11.206721754849,1.33491230864106
T cells,p4t1:bcDGYO,tumor,tT1,1088,7.8125,9.56584307748079,1.82431388754426
T cells,p4t2:bcHNWI,tumor,tT2,1653,5.50514216575923,9.50230357247591,2.11545450348435
T cells,p4t3:bcEJNC,tumor,tT2,1241,7.33279613215149,9.46473738747835,1.22467071577935
T cells,p4t3:bcCKAX,tumor,tT2,1710,6.14035087719298,10.022654982388,2.05880499739228
T cells,p3t1:bcHUKU,tumor,tT2,1630,4.41717791411043,9.7249941547513,2.38841790813981
T cells,p1b2:bcFBOJ,healthy,bCD4T2,1774,9.52649379932356,11.0750469883084,1.48962722081719
T cells,p7b1:bcFOGW,healthy,bCD4T1,6918,6.51922520959815,-0.0721745769381523,-10.2037861857933
T cells,p4t3:bcHHTY,tumor,tT1,1126,5.06216696269982,8.98555132943392,1.0693462725359
T cells,p5t2:bcEIIO,tumor,tT2,1020,4.31372549019608,9.77545497018099,1.7730438794571
T cells,p4t3:bcDQHZ,tumor,tT1,1613,5.02169869807812,8.86866900521517,1.35562680024682
T cells,p7t2:bcIAFS,tumor,tT2,1337,6.28272251308901,9.75082919198275,1.74784249920426
T cells,p3t1:bcEKQU,tumor,tT2,2505,6.86626746506986,9.8824009616971,2.49239654202042
T cells,p4b1:bcCKHI,healthy,bCD4T1,1086,6.26151012891345,11.0988077839017,1.32003340978203
T cells,p4t2:bcABVO,tumor,tT7,2291,4.80139676996945,9.27030989724398,0.938767948337179
T cells,p4t3:bcGQAL,tumor,tT2,1014,9.86193293885601,9.38537356454134,1.09145050603924
T cells,p1b3:bcBBLI,healthy,bCD4T2,3830,6.00522193211488,11.0184206684232,1.4669752057272
T cells,p1b2:bcETXK,healthy,bCD4T1,2205,4.44444444444445,11.23507544595,1.37689393121777
T cells,p6t2:bcFVXZ,tumor,tT3,1206,6.79933665008292,10.2434525211453,1.11793846745072
T cells,p1t4:bcAKOV,tumor,tT2,1716,5.36130536130536,9.68209025460482,2.47069592136918
T cells,p5t2:bcHKER,tumor,tT2,1189,5.13036164844407,9.7271914203763,2.3820464100319
T cells,p4t3:bcFAEL,tumor,tT2,1475,8.40677966101695,9.89549872475862,1.38558202344952
T cells,p1b3:bcACNM,healthy,bCD4T1,1217,3.20460147904684,10.8086456974149,1.29011181850014
T cells,p1t1:bcGRDR,tumor,tT1,1036,3.95752895752896,8.09619614678621,1.05681679505883
T cells,p3t1:bcIIZA,tumor,tT2,1846,8.0715059588299,9.48031756478548,2.03437114615021
T cells,p3t1:bcDEZY,tumor,tT2,1203,8.4788029925187,9.55158278542757,2.22544879574357
T cells,p3t3:bcGFDV,tumor,tT2,1603,6.67498440424205,9.89558360177278,2.42545134682236
T cells,p4t1:bcGUQH,tumor,tT1,1505,7.30897009966778,9.03683802682161,1.07861418385087
T cells,p1t1:bcCETP,tumor,tT2,1851,4.75418692598595,9.73211714822054,2.29857678074418
T cells,p1b3:bcGCMC,healthy,bCD4T1,4519,4.60278822748396,-0.061013189971447,-10.2320559535545
T cells,p1t3:bcHTKV,tumor,tT3,1911,3.92464678178964,9.64532420235872,0.981220328398328
T cells,p3t2:bcFPZB,tumor,tT2,1326,6.71191553544495,10.0752825458646,2.11020202297745
T cells,p4t3:bcIBJO,tumor,tT6,1011,3.65974282888229,9.14889952737093,0.967212327905279
T cells,p3t1:bcENKE,tumor,tT2,1822,4.77497255762898,10.0902762134671,1.64708820838509
T cells,p4t1:bcEDKM,tumor,tT1,1182,9.81387478849408,9.39936968880892,1.10834572572289
T cells,p4t3:bcDMMO,tumor,tT2,1178,6.5365025466893,10.3699545581937,1.10929702330409
T cells,p4t3:bcGSBD,tumor,tT3,1472,4.95923913043478,9.93308493691683,1.0067738528925
T cells,p1b1:bcANJZ,healthy,bCD8T1,2094,4.34574976122254,6.52968880730867,-0.841485312990565
T cells,p1b3:bcIHWL,healthy,bCD4T1,2081,6.96780394041326,11.2528261860013,1.38199224431096
T cells,p4t2:bcFLHV,tumor,tT1,1053,4.55840455840456,9.49227091866732,2.20009727139054
T cells,p1b2:bcFMOQ,healthy,bCD8T1,2249,5.82481102712317,6.15338275033236,-1.44012480121078
T cells,p5t2:bcBOHS,tumor,tT1,1008,5.8531746031746,9.45803687173128,1.16400025520502
T cells,p7b1:bcHGAN,healthy,bCD4T2,3040,7.20394736842105,11.0915264804959,1.47056115526734
T cells,p6t1:bcABXC,tumor,tT2,1395,8.17204301075269,9.82982871133089,1.32737391550122
T cells,p1t2:bcIAWW,tumor,tT2,2503,3.71554135037955,9.76945254403353,2.35716015953599
T cells,p1t4:bcCRCW,tumor,tT2,1769,5.76596947427925,9.71386763650179,2.17059994597016
T cells,p4t2:bcDAHS,tumor,tT6,3473,8.06219406852865,9.34532591897249,0.863309749551397
T cells,p4t2:bcFSZB,tumor,tT6,1286,5.36547433903577,8.99501654702425,1.02268744368134
T cells,p1b3:bcFBDO,healthy,bCD4T2,2905,6.19621342512909,10.9239229877591,1.65339914817391
T cells,p3t2:bcIFDU,tumor,tT3,1239,6.9410815173527,9.87979838448763,2.30468792576371
T cells,p1t2:bcFCNY,tumor,tT3,2080,7.54807692307692,9.48145434457064,1.32068518657265
T cells,p4t1:bcFIST,tumor,tT6,1574,4.44726810673443,9.00133368569613,1.1123814146596
T cells,p1b3:bcHQCK,healthy,bCD8T2,4979,3.91644908616188,-0.0326761881709099,-10.1466668162865
